b,s,temp,pH,r
3.291623677,1.402996463,36.47212906,9.65194104,0.029946207
1.155694698,2.162140957,16.36788253,2.709562278,-3.93E-07
4.626123649,1.002653882,11.95229751,10.64175501,-3.67E-06
1.034855866,2.885270217,1.594110593,3.833514069,-7.72E-07
3.248554096,4.469418796,26.29169299,7.767466562,0.019273297
4.973563525,1.978132452,16.94237977,8.146242018,-0.000725606
3.955487186,3.000083365,35.03432556,4.344140871,0.046999156
3.489121143,1.414564493,27.07740183,10.81274599,0.000143815
1.428076719,1.373656397,26.45856251,11.69313429,1.26E-06
2.742587059,3.366703966,30.69743627,7.913294752,0.143745794
3.258892471,4.148136515,5.217679823,9.289682008,-1.91E-05
1.848250641,2.800154598,23.05870695,3.296932699,2.16E-05
4.395458957,1.222232921,26.3533906,11.67240146,4.07E-06
1.936373929,2.257472849,18.39643939,6.078019889,-0.000364026
1.978434316,1.848901745,13.65877242,7.975828321,-0.000209196
1.303882533,3.11686075,35.01464324,2.910237566,0.000657555
1.084922245,4.695206809,26.52197464,8.898855581,0.001689689
1.808784328,4.682216701,32.62611381,2.477622767,0.000156105
4.807499595,4.598011316,17.07645426,2.625367857,-1.51E-06
1.672723335,2.118853856,5.737012256,11.92543529,-6.17E-10
1.662233026,2.509344871,3.092295666,8.766795427,-1.41E-05
4.82117232,1.72426915,18.95931972,5.127511317,-0.000192533
3.216952967,1.028586548,27.27401307,3.868048537,0.000576529
3.773497111,1.39838115,18.2961282,7.252089875,-0.001289934
3.172472849,3.414344498,33.53722032,5.042288421,0.112959173
1.288921569,3.517224012,1.704313798,6.556362167,-5.14E-05
4.491451252,2.785670887,1.780800111,8.883042892,-2.84E-05
2.786392586,1.502789908,2.272160697,10.76300456,-4.86E-07
1.586429135,1.170188056,33.71140214,9.632831572,0.013897304
2.037913178,2.978536572,2.768720878,4.519771263,-5.99E-06
2.807954204,2.118792771,7.657565385,10.75474152,-1.16E-06
2.901369789,1.819221593,4.706303606,2.864487292,-2.56E-07
4.694258389,4.249768983,15.60713153,5.6488737,-0.000543552
4.029979006,2.991182311,34.62264288,10.57048345,0.008009468
1.984868877,1.033781182,22.7975371,5.773820279,0.000917345
2.965074321,4.741127854,10.82652049,5.979340599,-0.000232294
2.923711051,2.503392201,5.579321226,9.646783622,-8.97E-06
1.767880021,1.184553108,27.21339019,6.988372275,0.024292948
4.596374933,4.309540082,19.61533046,9.919260725,-2.02E-05
3.739569601,2.097670578,9.678122021,11.5612688,-1.21E-07
3.544977593,2.308142122,34.15340982,3.894553339,0.017372788
3.871383469,4.506968731,7.325445132,11.20724212,-4.88E-07
4.966016599,4.964240342,28.61377378,5.363618833,0.032677057
3.967835509,3.103721306,18.63925297,7.115498335,-0.001844126
3.467993506,3.341983367,39.37436009,4.557678749,0.021242419
3.317917641,1.652718745,22.1159386,8.527781488,0.000876393
3.295361129,3.498297234,32.5963421,10.14917897,0.014205664
2.131200239,1.005162803,21.43344263,7.776671353,0.000703148
2.260280961,2.87019457,25.57555769,3.239164178,6.79E-05
2.631637523,3.151898972,13.02035125,2.996492467,-1.47E-06
1.859522254,4.210277214,24.39990106,4.881385558,0.000821154
2.929978314,1.929302974,5.919464145,3.924718536,-4.03E-06
3.995854501,1.298334999,8.974273345,11.77492201,-2.07E-08
1.439086556,2.201553967,4.993237134,4.71048216,-7.00E-06
1.529260245,1.612274996,27.64676736,9.84674569,0.00068425
3.400822542,3.485453723,2.891136129,7.03079175,-0.000241013
2.99102388,1.324019379,33.15793984,5.989808549,0.264786728
1.332741196,4.037239843,26.3257717,8.729473388,0.002338659
3.31224731,2.873844831,4.714262662,4.58644786,-1.38E-05
4.110977218,4.687893139,13.34473611,2.688598975,-9.42E-07
2.98076558,1.457628291,14.05196964,4.526160147,-3.86E-05
3.078982894,4.650502812,14.62245095,8.81562846,-0.000164714
4.421888906,3.504854248,9.54832882,10.19097011,-9.76E-06
3.11490539,1.473918526,17.72926286,8.401585195,-0.000302038
3.486023434,2.801342064,4.279018436,11.43805967,-1.05E-07
3.523381665,3.4922257,20.24769894,9.474028923,2.43E-05
3.037230477,3.506720519,20.75168624,2.105627776,1.37E-08
2.631524906,3.173430371,32.56245369,8.726573574,0.110956715
4.15510865,3.295780956,9.331631724,6.149213118,-0.000291501
2.341490099,3.237416023,8.315921265,7.433770481,-0.000224316
3.72017732,3.139010057,38.09474803,2.724442899,0.000684585
1.368193385,3.744334246,36.51717286,7.985893811,0.178010436
2.587382047,2.488888152,21.59265912,4.329328598,9.87E-05
1.230493307,3.290561092,2.470393362,8.343267772,-1.83E-05
1.540174935,2.048713725,18.41008408,5.42282674,-0.000122465
4.093714791,1.382782733,30.94245137,2.907292759,0.000665489
2.884415211,2.533669166,10.83489636,9.180665867,-4.10E-05
2.219788358,1.582612112,2.631269874,9.118752522,-9.21E-06
3.461039112,3.255164722,13.00531483,10.42204336,-8.29E-06
2.870536472,3.309282903,16.21731817,7.137708552,-0.001395672
2.7914056,3.494517339,15.85372336,10.44156372,-1.06E-05
3.180479733,4.624776951,21.78260718,6.265381434,0.002370507
1.079453281,4.430165951,34.41019517,6.741016936,0.337408854
4.086558701,2.192710503,23.51379872,7.820534566,0.00581664
4.83512501,2.610901734,25.60829859,9.918290592,0.000856489
2.151343707,2.963372862,26.76024565,3.06244978,6.94E-05
3.937612097,1.211273236,29.89327572,5.394694132,0.037698575
3.351049678,3.969533959,27.8804082,2.650645775,5.12E-05
4.619689173,1.667413819,8.067161591,2.064395539,-1.61E-09
2.558749571,1.416795497,16.7424859,10.61647712,-5.54E-06
3.860145879,1.613694599,9.324582987,11.61827365,-7.74E-08
4.082749688,4.745137265,21.09478551,7.584597625,0.001990951
2.124995388,2.048577494,15.30067844,11.74500451,-5.03E-08
1.554332476,2.962446211,6.664367363,8.404585045,-3.62E-05
1.114261106,1.873680829,22.5758371,8.616647257,0.00035482
2.199373567,1.673808329,26.73287298,5.141297943,0.003038749
3.246461444,2.579832609,24.15521572,5.321990778,0.002163978
3.639958461,2.774112338,13.52910668,5.134363473,-0.000133614
4.288677771,1.740745855,36.47182309,6.274749273,0.611463168
1.170474164,2.840162144,5.943031909,10.98217117,-2.24E-07
2.191269902,4.575947841,10.23424725,7.97363002,-0.000163963
1.86723437,4.893142588,29.72936573,10.67044376,0.000668033
2.311171048,3.030057685,13.63776678,6.533320531,-0.000505328
3.329348663,2.153316875,10.74768892,7.834162634,-0.000265742
2.083625588,2.249413528,22.16952799,8.770663008,0.000454194
2.357195096,3.484087106,32.4113409,2.915880913,0.001013955
2.767449983,3.057942948,14.37420943,6.474361255,-0.000647528
2.678178675,3.126470523,10.61554179,3.373808358,-2.67E-06
2.249221248,3.709552429,12.4909984,5.979909938,-0.000222877
1.640922711,2.118566725,20.84746181,11.46870604,2.86E-07
4.423430574,2.079088701,37.00961627,4.346265235,0.043909153
1.086672656,2.297845744,18.76493636,5.420256969,-7.92E-05
1.147139266,3.705014121,19.53221139,8.409764354,-5.80E-05
2.079441788,4.987382307,23.97528766,8.140009067,0.002986078
3.093990811,1.192984555,22.80675289,10.59906203,3.03E-05
1.899803379,1.963194755,4.215677022,3.633079265,-1.16E-06
4.174822319,4.456668091,26.9163311,7.612876782,0.039500571
2.695407144,4.977111816,38.76999779,8.749828573,0.070549978
3.370849466,1.587234975,13.08733429,6.165688376,-0.000360099
2.354833522,2.380145005,10.59083972,5.169831707,-5.27E-05
3.772329777,3.726612696,16.60385432,2.782830199,-1.98E-06
3.293957544,3.528954855,31.29720796,8.147861316,0.183737116
1.721565048,4.954938949,25.007404,9.981946075,0.000241582
4.58408207,4.45088709,4.133047774,11.5107678,-1.06E-07
2.204603757,4.79891541,30.96038403,7.008170937,0.387954726
2.697383842,1.819575677,38.95704231,11.33942533,0.000216524
3.471344219,1.520728606,38.73318855,4.685096189,0.029279961
3.751641235,1.708630279,12.95651913,11.00242893,-1.73E-06
3.548280892,4.955629115,17.2265015,11.07469135,-3.31E-06
3.864672015,2.156447695,11.27386713,11.53430046,-1.90E-07
1.106213506,3.606300379,9.021349988,6.84284651,-0.000161975
1.881593968,1.236856501,32.35806258,6.584029416,0.271246393
4.931148941,3.277151837,15.86871479,3.373881885,-1.22E-05
1.180971573,2.348309698,30.36392769,7.705582451,0.058772646
3.887553728,2.631582146,38.66172925,8.302885503,0.169644364
2.038326849,1.100628262,17.41851514,6.587376812,-0.000562585
1.130740027,1.944846423,2.543962371,5.098855105,-6.87E-06
4.119459564,1.291964578,6.263024798,3.098634674,-7.88E-07
2.979710758,1.99995975,9.231647158,4.676476124,-2.45E-05
1.247737106,3.173075605,21.18383055,6.894736926,0.001026871
3.720349955,1.561601632,7.139324436,3.269227609,-1.36E-06
4.015799095,4.570959628,4.869449529,3.117540566,-9.74E-07
1.108862162,1.803326455,21.65642429,6.231181444,0.000566839
1.264426895,1.218685236,5.097108464,2.088823925,-4.98E-10
3.534869088,1.988943792,31.93611525,10.11651934,0.011253363
4.899878443,3.575281001,3.712373467,5.80369668,-0.000104497
2.848779826,2.748283864,26.80500451,2.759355303,3.53E-05
2.552421246,1.997922872,30.79678866,7.15994098,0.282243786
3.475125068,1.583848262,22.89098972,8.159525711,0.002203815
1.654295229,4.355782295,10.58208271,4.864460853,-2.74E-05
4.2052741,4.925528772,2.912756916,9.38956636,-1.62E-05
1.604211098,1.769037601,7.463318848,7.172852769,-0.000149446
4.661342269,2.419946567,38.51439019,10.77982066,0.00298742
4.228868773,1.867107701,19.74324438,6.065368491,-0.000186491
4.219253814,3.405845068,8.689385572,6.095810249,-0.000253755
2.462621787,3.682674621,1.900073748,3.882043449,-2.22E-06
1.705521384,1.808694171,8.102893347,11.98607813,-2.74E-11
1.114297163,3.050311621,16.52565737,4.157065997,-1.45E-05
4.948225287,3.96059026,29.47806681,10.52259791,0.002066769
2.996984375,3.054691954,36.67865281,4.742108414,0.065374906
1.778543844,3.97505261,39.93877349,11.49335401,5.02E-05
4.445372211,4.775711714,38.21782576,9.138826814,0.086321968
2.800210717,4.980616058,29.1993713,5.388518836,0.026690097
4.145942079,1.482996932,22.54859754,5.656595303,0.001707656
1.380092991,2.529004,2.035158458,7.571947956,-4.58E-05
3.388054376,1.825176355,12.46296891,2.048333695,-1.38E-09
4.517651348,3.645679894,28.09897578,11.47992445,4.29E-05
3.854978747,1.154816284,33.68370984,6.601082171,0.672236823
3.151890844,3.812586128,39.92001027,10.2354158,0.00346356
2.166383196,3.290915954,6.538864285,8.648126331,-3.68E-05
4.97007184,1.420905863,8.826619133,11.66482786,-6.46E-08
3.394324352,1.652243068,37.41584839,4.717815566,0.052390663
4.753678787,2.773690497,5.416764622,5.004911727,-4.07E-05
4.563073885,2.293292403,39.9502834,6.859796235,0.344339793
1.328919813,3.349756002,29.19205898,3.633562709,0.000635563
3.155857977,3.630036187,6.231428136,8.865975361,-3.88E-05
3.669213489,1.318393919,5.58052107,2.150883659,-4.90E-09
1.603487967,2.756364119,7.160048941,5.446101312,-3.23E-05
3.931613491,1.983510599,8.062319141,5.00869424,-4.45E-05
2.569193188,2.936542318,13.94085128,10.75761742,-3.24E-06
2.224797197,3.634175477,20.27060498,8.717375735,5.26E-05
4.233887091,2.601293135,13.55405466,2.862127435,-1.63E-06
3.464641483,1.953660067,19.4892011,7.74627993,-0.000356646
2.770363728,1.782356618,17.12052628,6.900368402,-0.001282604
2.62370298,4.51247678,39.07316182,4.439024084,0.016782302
2.691410354,3.149420121,22.79900007,2.79404388,6.70E-06
1.978275909,4.605836871,11.5369095,3.721020762,-5.34E-06
2.377285431,2.496935889,12.892704,11.78323714,-2.73E-08
4.204530587,1.235221161,25.42154008,4.67303191,0.00142077
1.81669453,1.014379554,15.46005289,7.6913244,-0.000283905
4.219644298,1.91048903,8.149625556,2.886106543,-6.57E-07
3.131548172,3.237634427,38.62798056,10.88047306,0.001570321
3.601157046,2.5090569,2.814906223,2.009727418,-1.52E-11
3.184246577,2.316636802,39.52993607,10.74382556,0.001252649
3.891012731,3.038606659,15.89165006,6.813574782,-0.001682778
1.580383022,4.223734104,20.54498493,4.774915243,3.96E-05
4.395558112,3.1558045,26.60752625,4.382206495,0.002163023
1.197946803,3.505448466,28.60073097,11.18362522,4.86E-05
4.772280866,2.412759217,34.46308741,9.3577007,0.086914637
2.232296231,1.048838263,25.09288904,5.563908392,0.002163772
2.82742199,2.720055944,38.68133039,8.286759559,0.125789719
1.230110347,3.260829068,35.42006329,3.424563738,0.002468065
1.998529427,2.474788801,33.79354553,11.41553644,0.000283782
4.109062266,2.923751627,33.9026984,8.68920541,0.208771276
1.81156691,2.722645557,35.96865688,9.90109379,0.013605956
2.710444303,2.539191685,28.31024045,5.582050657,0.017367154
4.759431525,3.945021994,7.1728593,2.150121392,-1.10E-08
3.32599903,2.7481208,27.53858292,2.775971937,6.27E-05
2.641832683,4.16732846,29.76746903,2.348331874,2.55E-05
1.732198222,2.318581148,20.16588239,7.808608246,6.88E-05
1.226427097,2.577751732,27.85215236,7.339897664,0.022044916
2.917467758,2.372404132,1.305568373,10.0735008,-2.38E-06
3.433699034,4.342375988,25.859576,7.986991655,0.012898395
2.821819585,2.610259591,7.287161658,8.297215548,-7.96E-05
2.675052809,3.886891546,2.825198581,8.974099418,-1.83E-05
3.703858615,1.086999834,39.13935762,8.478662313,0.071208138
2.218281953,1.345149921,2.230049082,3.665457161,-9.81E-07
2.032918778,1.308067492,23.98881195,4.627410486,0.000358534
1.893367982,1.74160065,34.14396228,3.058480168,0.001241058
3.942486148,3.623063985,38.86839953,10.47585279,0.004786045
1.315396181,3.522204288,27.26772286,6.384343738,0.014038809
3.398022602,2.458724209,20.82576421,7.278559036,0.001425871
4.954696517,4.354716925,31.68335592,4.355335106,0.040526209
2.211427057,2.929132924,13.31760233,5.668817262,-0.000162835
2.22862835,3.658202088,17.70333062,9.843033431,-3.24E-05
2.265409466,3.812285404,14.81374106,6.793372781,-0.000847147
1.803842488,4.650929739,3.117118177,4.317899545,-4.35E-06
1.989335247,3.060885197,10.72110026,6.173936655,-0.000176162
2.670486214,2.643037249,33.95734694,4.187422976,0.023272005
3.579804925,3.43939075,4.183839358,6.617056944,-0.00020663
1.460458318,2.410629185,22.60305191,8.11264806,0.000978705
2.494249911,2.338860894,23.47898859,10.20514966,0.000100358
3.556336692,3.747577973,28.82413626,4.555622089,0.007605124
2.349242501,4.31251102,31.52657986,11.48892709,0.000158405
4.010075742,4.212760195,17.26682809,2.606608816,-1.16E-06
3.475922658,2.387385179,32.41369571,8.816465855,0.115252443
4.403452464,3.895062994,12.03757458,9.825092871,-2.97E-05
3.894317978,3.259676324,5.220254531,7.788310502,-0.000161866
3.156409034,4.696456966,14.57405584,6.751088403,-0.001127345
3.446076801,2.424310057,5.628940358,9.582071393,-1.18E-05
4.515084799,4.548604556,16.00999354,2.787118747,-2.32E-06
1.076815218,1.648224506,25.76753838,8.152830459,0.002429995
2.691328387,2.306868908,30.81277594,11.79033271,1.33E-05
4.097248665,1.836913947,16.82041049,9.800350804,-5.11E-05
1.755278435,1.252473556,29.11182726,2.958021561,0.000107297
2.562207852,1.681138762,20.94299387,2.138041085,2.14E-08
4.349074911,1.300073651,16.06948162,2.340742631,-1.90E-07
3.104316286,1.340573816,4.665739195,6.060244048,-7.51E-05
4.332934645,2.675529022,13.69070662,7.514173926,-0.000878838
2.624124465,4.871401306,24.03213006,8.295942941,0.003162506
3.56834458,4.006911112,26.02331336,3.481292713,0.000250552
1.699831194,1.176030578,1.256119005,9.764447735,-1.86E-06
1.330591714,1.595265786,4.533628406,9.248373666,-5.80E-06
4.669243709,2.546272446,15.60083725,5.527928417,-0.00040944
2.726058285,4.869021334,20.6528824,11.86407896,1.91E-08
1.723881905,4.540176348,1.917348857,4.388034287,-4.02E-06
2.210877067,3.445111171,6.962422539,5.117924196,-2.91E-05
1.707343598,3.422382296,8.451493268,4.371001403,-8.81E-06
2.365003225,3.129435008,22.8648932,9.101940592,0.000509691
4.425597855,4.23438394,5.622399454,7.414916068,-0.000311968
3.046808993,2.727078679,26.7753665,10.99773332,8.15E-05
2.252901532,3.384660103,24.69981609,6.011509403,0.004888691
1.143650149,4.021141134,25.66464173,11.68612924,1.03E-06
2.723435625,2.775928729,12.163864,6.542593474,-0.000454358
1.154353414,4.207952954,13.09960775,2.802586068,-3.76E-07
3.276507453,4.588690104,35.24520312,8.659046157,0.192526961
4.084314279,1.677524877,27.61410003,4.807813395,0.005339395
4.765910387,3.740919267,31.55832838,4.190374073,0.026839507
3.775321525,2.649436086,24.70105507,9.110465841,0.00171983
3.102097752,3.06134199,28.3651842,7.224165002,0.08676367
3.071395746,3.949156533,31.15122284,5.597282128,0.117523622
1.02108027,2.856775803,30.87205952,8.518265361,0.026661421
4.373043264,3.490158972,39.16670039,4.632438899,0.034402832
3.104458728,2.674157977,15.99024974,6.012465453,-0.000538177
3.47140743,3.851980914,30.26142744,7.101490531,0.3530441
4.126203375,4.420237349,37.28085668,4.388769431,0.050619453
2.516916347,2.338949417,21.57084244,11.79580171,1.02E-07
4.949993304,1.866138454,14.73617207,5.541061462,-0.000346529
2.817883038,1.483225858,1.604157067,5.301981867,-1.84E-05
1.703355626,2.409475194,36.58779795,5.56588155,0.112662926
4.660161012,3.326371603,29.06743952,4.987575908,0.021633079
4.581511931,3.264841393,9.947014803,4.120561233,-1.91E-05
3.809766252,4.880353249,21.48431975,9.79925433,0.000124102
2.79449947,1.780451699,30.14361945,9.006249089,0.020757677
4.233238373,3.033024715,35.13668362,7.625676304,0.818965554
2.384282487,2.096770617,38.85126994,11.40205845,0.000164235
3.3485561,3.442395745,31.66430332,3.875301718,0.010871751
1.621487885,2.908322293,1.588015628,11.13548672,-1.11E-07
4.515178844,1.757245794,3.306807151,7.069265202,-0.000265946
2.309768803,2.945353733,20.05130399,6.624736541,4.78E-05
2.785248108,3.803001707,8.3263545,8.393116613,-8.87E-05
3.939800215,1.519430685,37.01694553,5.943381451,0.340919349
4.992206594,4.669088307,5.104506694,4.313015839,-1.55E-05
3.664660258,1.810021916,12.05477007,7.689704747,-0.000405818
2.199548918,4.420061594,20.4209378,7.421288461,0.000425137
3.693721339,3.267609032,28.18793847,2.539671166,3.94E-05
1.224100631,1.19345014,33.09232851,8.313601142,0.070459653
4.524041354,4.089709103,13.25422799,10.89090471,-3.83E-06
2.990846359,1.411677096,20.34686716,7.753076266,0.000231986
1.328245155,3.616801845,26.33722366,9.57841194,0.000635721
3.666483411,3.720508772,3.071162785,8.236868324,-6.91E-05
1.71985529,1.63978995,27.85754808,3.070431613,8.13E-05
3.801280558,3.066627001,22.46891001,5.572641193,0.001699355
3.235027101,4.247563563,37.38671331,7.81189083,0.468345366
2.988245746,3.475162467,2.479135413,11.04775653,-3.15E-07
4.184042658,2.004909241,23.58141179,2.072624777,5.46E-08
1.769260955,2.883409665,18.29903794,5.656511445,-0.000216425
1.472085794,1.610568684,14.23843356,3.141754252,-1.24E-06
3.791228224,1.063365666,7.919692265,3.467190364,-2.10E-06
2.820840035,1.562861831,24.00326389,9.163936437,0.000743205
4.789483588,2.672315215,23.8741579,2.189627239,5.92E-07
2.856979522,4.588747637,19.73920555,5.522047318,-8.17E-05
4.710509364,4.661447407,4.244584026,7.421269418,-0.000279441
4.38861121,2.949632679,7.203120334,7.266762387,-0.000417321
2.231689954,2.409751559,3.521342136,6.377801449,-8.29E-05
2.326503393,4.674793734,5.163211147,5.24172415,-3.02E-05
